/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_18_552.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_18_552.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_18_552.jpg, 0, 0, 0, 8.282679E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_18_653.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_18_653.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_18_653.jpg, 0, 0, 0, 8.24887E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_18_760.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_18_760.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_18_760.jpg, 0, 0, 0, 8.379941E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_18_860.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_18_860.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_18_860.jpg, 0, 0, 0, 8.272469E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_18_961.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_18_961.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_18_961.jpg, 0, 0, 0, 8.287662E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_069.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_069.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_069.jpg, 0, 0, 0, 8.228314E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_169.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_169.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_169.jpg, 0, 0, 0, 8.236914E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_269.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_269.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_269.jpg, 0, 0, 0, 8.278998E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_373.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_373.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_373.jpg, 0, 0, 0, 8.235082E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_478.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_478.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_478.jpg, 0, 0, 0, 8.23892E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_581.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_581.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_581.jpg, 0, 0, 0, 8.238074E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_686.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_686.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_686.jpg, 0, 0, 0, 8.254032E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_787.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_787.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_787.jpg, 0, 0, 0, 8.261043E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_19_894.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_19_894.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_19_894.jpg, 0, 0, 0, 8.274024E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_20_003.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_20_003.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_20_003.jpg, 0, 0, 0, 8.255401E-05
/Users/dakim/Desktop/sim/Data/IMG/center_2023_07_30_18_31_20_110.jpg, /Users/dakim/Desktop/sim/Data/IMG/left_2023_07_30_18_31_20_110.jpg, /Users/dakim/Desktop/sim/Data/IMG/right_2023_07_30_18_31_20_110.jpg, 0, 0, 0, 8.227659E-05
